word,Ambiguity,N,Entropy,Dissimilarity,Dominance
quote,0.5795851263528861,4,0.7849189965905392,0.738401196646324,0.4504504504504504
rabbi,0.1850477465179512,2,0.2141367567812511,0.8641568561112776,0.9659863945578232
rabbit,0.283271128240234,3,0.3430987360475335,0.825625682867538,0.9051094890510948
rabies,0.8223944667016706,2,0.9579324495888804,0.8585098741092034,0.6201550387596899
race,0.5715025873031835,4,0.7332368097812297,0.7794243001434943,0.6275862068965518
racer,0.519041015422335,4,0.6682503398431782,0.776716425679845,0.5194805194805194
racial,0.589553543720326,4,0.8240451238635182,0.7154384227846851,0.4861111111111111
racism,0.585719128249478,6,0.8158518840365949,0.7179233629412145,0.4160583941605839
racist,0.617858354912353,6,0.8271000994577884,0.7470176286006912,0.4087591240875912
rack,0.315880645225892,2,0.3860189005698934,0.818303572077808,0.9245283018867924
racket,0.6986305597617277,3,0.8205264985217164,0.8514418011123347,0.5555555555555556
radiant,0.4519286090953457,2,0.7133812783390826,0.6335021997599104,0.8042328042328042
radiation,0.7125929772417631,4,0.9327720560986004,0.763951892193517,0.3103448275862069
radiator,0.3234498071837879,4,0.5283600540139439,0.6121768758378767,0.7883211678832117
radical,0.571664742513911,6,0.7139216996157107,0.8007387124128966,0.5869565217391305
radio,0.6365405047268283,7,0.7896069594583268,0.8061485491002984,0.4113475177304964
radioactive,0.6182634819706676,2,0.9918977415529346,0.6233137309121222,0.5529411764705883
radius,0.0,1,0.0,0.0,1.0
raft,0.3595628349485063,2,0.4709860926471875,0.7634255884872856,0.89937106918239
rag,0.4591000771759507,4,0.5618673338140774,0.8170969364947412,0.7637795275590551
rage,0.241135169186629,3,0.2950905310616204,0.8171565801149869,0.9230769230769232
ragged,0.6145970503995022,6,0.8061843394756361,0.7623530008028345,0.4887218045112781
raging,0.4143532698278567,5,0.597867783784602,0.693051676417371,0.7099236641221374
raider,0.5880736524044946,5,0.7051793913744527,0.8339348250922232,0.6162790697674418
rail,0.3219326881168179,4,0.3605598959589223,0.8928688179827268,0.8773006134969326
railing,0.6690802834141569,7,0.8207118649625976,0.815243829141728,0.41875
railroad,0.248605862495686,3,0.3190387311205598,0.7792341124931997,0.9135802469135802
railway,0.0,1,0.0,0.0,1.0
rain,0.0,1,0.0,0.0,1.0
rainy,0.0,1,0.0,0.0,1.0
raise,0.6088081534677119,7,0.7266361739766817,0.8378445434884845,0.5180722891566265
rake,0.2385756030527231,3,0.2721036760148002,0.8767819918748417,0.9305555555555556
rally,0.7323409597696818,7,0.903822899048972,0.8102704197252267,0.2941176470588235
ram,0.5298808850980983,5,0.6544162219537338,0.8097001072439185,0.6686390532544378
ramble,0.6223845036079965,4,0.7857196701273513,0.7921203035519258,0.4375
ramp,0.6353142769554273,5,0.8417298073777792,0.754772221901713,0.3781512605042016
rampage,0.5234381121050342,4,0.7116897013075432,0.7354864221631336,0.4711538461538461
ranch,0.507444769717596,3,0.6565622223867793,0.7728814610638098,0.6795580110497238
rancid,0.15503279827739,2,0.190564877002703,0.8135434016793714,0.9707602339181286
random,0.666389544185812,3,0.9464147822784515,0.704119965858425,0.4893617021276595
range,0.6635121421224499,5,0.8007813397796707,0.8285809236076986,0.45
rank,0.6302558140711305,7,0.8140433033304357,0.774228854279141,0.4785714285714286
ransom,0.5858404424115623,6,0.7284546842073564,0.804223591545746,0.4339622641509434
rant,0.4382673343868177,3,0.7227256593861576,0.6064089861691879,0.6470588235294118
rap,0.4858876346746898,6,0.5533690253806118,0.8780535454446375,0.72
rape,0.5976843394952911,6,0.9291824901060706,0.6432367655002438,0.25
rapid,0.5145270587582805,3,0.6036707431618025,0.8523306199392395,0.7472527472527473
rapist,0.5692540944788091,6,0.8916587444113754,0.638421479121589,0.2692307692307692
rapture,0.5805410346895714,4,0.8385021544253465,0.692354851595385,0.52
rarity,0.4420751519969748,4,0.6693508799631693,0.6604535307719319,0.6433566433566433
rash,0.2367527508566086,3,0.3578007748532197,0.6616887594883815,0.8970588235294118
raspberry,0.4066483356153469,3,0.5324860451633023,0.7636788593974072,0.797752808988764
rat,0.3112937907131818,3,0.4597338568025402,0.6771173932636536,0.8531468531468531
rate,0.7424830014869604,4,0.8871018596334672,0.8369760399259445,0.3880597014925373
rating,0.6488772130901337,5,0.9229101692493744,0.703077325085584,0.3333333333333333
ratio,0.422847990927207,4,0.7573595858939237,0.5583186623671141,0.4461538461538462
rational,0.4920542035733492,5,0.7092654265558346,0.6937518524803125,0.6187050359712231
rationalize,0.405790028201176,4,0.542605915751457,0.7478540436463834,0.7711864406779662
raven,0.1422769601304031,2,0.1615707655688139,0.8805860368954346,0.9763313609467456
ravenous,0.2508414770886552,2,0.2904417071791297,0.8636551531283658,0.9490445859872612
ravine,0.5624600478822681,3,0.913980817368034,0.6153959002137148,0.4360902255639097
raw,0.164412927053869,2,0.3633319133250507,0.4525144118204087,0.9306930693069309
razor,0.1601097591323128,2,0.2123970528460542,0.7538228849548148,0.966346153846154
react,0.6861694360543983,6,0.8931157573730953,0.7682872353216739,0.3333333333333333
reactive,0.6312657485511108,6,0.827078786373682,0.7632474184459362,0.4678899082568807
read,0.0,1,0.0,0.0,1.0
reader,0.224241509323621,3,0.2922803105751279,0.7672138738404066,0.9236641221374046
readiness,0.4647834855048752,4,0.5631730489322018,0.8252942614816583,0.7528089887640449
ready,0.3648188326253601,6,0.4867602441164633,0.7494836257376696,0.7751479289940828
real,0.3239260722843079,4,0.4391882144569505,0.7375563861267032,0.8376623376623377
realist,0.5053217868961545,4,0.6732942391871835,0.7505214770680212,0.6276595744680851
realistic,0.6033610077174378,5,0.7698703622741346,0.7837176715507769,0.4270833333333333
reality,0.4623819549496956,4,0.5459576042294985,0.8469191588644471,0.7545454545454545
realization,0.4815896958561872,4,0.6060869963012367,0.7945883986872869,0.7413793103448276
realize,0.3922789439015764,5,0.564151291176666,0.6953435187277324,0.6992481203007519
realm,0.5634461357792145,6,0.8248316814115595,0.6831043817509193,0.4495412844036697
reap,0.4414463194498218,4,0.6413715149780899,0.6882848850325107,0.7160493827160493
rear,0.5695439827259352,5,0.6831682185428699,0.8336804424841602,0.6213592233009708
rearrange,0.6155293031417014,5,0.8026254625973198,0.7668948118713182,0.5303030303030303
reasonable,0.5785297005562193,7,0.7866167861840411,0.7354657448421948,0.4222222222222222
reasoning,0.3801246033755963,3,0.4160724379021761,0.9136019806843548,0.8709677419354839
reassure,0.5309460512391297,4,0.7509017480260868,0.7070779268191081,0.6283185840707964
rebel,0.31582019593705,3,0.368008895612865,0.8581863093583585,0.896551724137931
rebellion,0.5959551347749735,5,0.7859331159386631,0.7582771646709487,0.42
rebellious,0.4450274726091177,6,0.6828539512695264,0.6517169180638785,0.6179775280898876
rebirth,0.5092362547758952,4,0.6785823033197732,0.7504414015582191,0.6548672566371682
rebuild,0.6011593079587441,6,0.795497925657422,0.7557019177164153,0.4396551724137931
recall,0.3527601236694234,4,0.4428557763151048,0.7965575759328569,0.8270676691729323
receipt,0.5350221764832466,4,0.706446444340199,0.7573428683372342,0.6206896551724138
receive,0.1265497745915963,2,0.1931964131710076,0.6550316981277542,0.9702380952380952
receiver,0.6215651466744874,5,0.8350251106702123,0.7443670121196755,0.4569536423841059
recent,0.3470344031893349,3,0.5727888312577567,0.6058679643373988,0.7953216374269005
reception,0.5979832649206935,5,0.7251762196174605,0.8246040738017266,0.6015625
recess,0.6413208496813764,5,0.8325625877037481,0.7702974637020064,0.3741007194244604
recession,0.134606746564737,2,0.25146396423889,0.535292390590252,0.957983193277311
recipe,0.4651019311489534,2,0.5937093374192539,0.7833832177386102,0.856353591160221
recipient,0.5608819371832839,4,0.7973612727995403,0.7034225969039405,0.4285714285714285
recite,0.6750580565195128,7,0.8465600672788813,0.797413063303787,0.3506493506493506
reckless,0.7100548544364389,7,0.9118994524663634,0.7786547656279356,0.3277310924369748
reckon,0.4975835812036483,6,0.652290885106366,0.76282467310962,0.6319444444444444
recluse,0.5113766062274316,4,0.8291996995122591,0.6167110365913384,0.42
recognition,0.376320861340003,4,0.4827155236858399,0.7795913801705691,0.8120300751879699
recognize,0.1983679398497249,2,0.3467314682496637,0.572108268254701,0.935064935064935
recommendation,0.6828467083538802,4,0.9767605770372216,0.6990932316547198,0.3211678832116788
reconcile,0.6199881252961991,6,0.7838068198674806,0.7909960842150128,0.3389830508474576
record,0.0,1,0.0,0.0,1.0
recorder,0.1987227774019883,3,0.2637850261198624,0.7533512433404382,0.9333333333333332
recover,0.5120501960604072,6,0.7240130246931307,0.7072389288541283,0.4298245614035088
recovery,0.4854644289768759,5,0.5524429219983992,0.8787594331388369,0.75
recreation,0.3703199504452318,2,0.5883953722191578,0.6293726428346209,0.8584070796460177
recruit,0.5669305676382453,4,0.6341073659354067,0.8940608453616287,0.72
rectangular,0.1909326648192089,2,0.2318130500245902,0.8236493363896262,0.9622641509433962
recycle,0.5728660674137563,2,0.7892712724536985,0.7258164428471108,0.7634408602150538
red,0.1660834450756653,2,0.2351933818192414,0.7061569666246359,0.9615384615384616
redemption,0.3958838543954163,3,0.4560725552838438,0.8680282332468611,0.8571428571428571
redhead,0.4275268894801654,3,0.7618701495962154,0.5611545349384681,0.6875
reduce,0.4388465175651853,5,0.6818912919485034,0.6435725499752051,0.627906976744186
reduction,0.2436704290146353,3,0.2953802631540602,0.8249380862916529,0.9230769230769232
reel,0.5669384082835592,5,0.6696968473119252,0.8465597688852429,0.6333333333333333
refer,0.6307069823442987,6,0.7799024357271803,0.8086998494320998,0.4583333333333333
referee,0.5639911336149531,4,0.6760805580479167,0.8342069993010814,0.6713286713286714
reference,0.3525289987756712,3,0.6481162003392139,0.5439286945630475,0.7480916030534351
refined,0.4888019873829862,5,0.6340682595896359,0.7708980539403363,0.7
reflect,0.6272287183347502,3,0.8247788912585308,0.7604810513247513,0.6052631578947368
reflection,0.6987238329700943,3,0.8933703207416954,0.7821211615693687,0.5449101796407185
reflective,0.5175516406282307,4,0.7408127376002381,0.6986268112840077,0.5878787878787879
reflex,0.5972904727567423,4,0.7460069174296488,0.8006500460005037,0.5086206896551724
reform,0.6270708279361287,6,0.7336450766174276,0.8547332326243171,0.5486111111111112
refrain,0.577522481145748,5,0.8685868519298581,0.6648989446047766,0.4423076923076923
refresh,0.6122359729138481,5,0.7717524338630557,0.7933061770200869,0.4461538461538462
refreshing,0.0,1,0.0,0.0,1.0
refrigerator,0.1362706818329264,2,0.1629361165946535,0.8363442352804791,0.9760765550239234
refuge,0.3836664987890863,6,0.4818775205467184,0.7961909041820296,0.7833333333333333
refugee,0.756181785890916,5,0.9134980900988092,0.8277869369262973,0.32
refusal,0.2638418394020126,3,0.3559080738794742,0.7413201856481648,0.8978102189781022
refuse,0.5044865157083159,3,0.6833127890518446,0.7382951465145772,0.6783625730994152
refute,0.4866351398234375,4,0.820691952788755,0.592957123765897,0.5306122448979592
regal,0.1723117530500313,2,0.2498822928331854,0.6895716823162892,0.9583333333333334
regime,0.6871907413642935,5,0.7505487006637219,0.9155844794036684,0.5701754385964912
region,0.0,1,0.0,0.0,1.0
regional,0.411207133252782,4,0.4831281454128582,0.851134708580027,0.8046875
register,0.6727916580922977,5,0.7666396388411713,0.8775852747573407,0.5588235294117647
regret,0.5763509350216467,4,0.803002007114625,0.7177453230691304,0.472
regular,0.1695600153108609,2,0.3471376284400273,0.4884518456637285,0.934959349593496
regulate,0.6360158780599856,7,0.7496486970965284,0.8484185732908559,0.4601769911504424
regulation,0.0,1,0.0,0.0,1.0
rehearse,0.7285139519514952,2,0.98125799035667,0.7424285550904846,0.5804195804195804
reign,0.3229850330864803,3,0.3437484069939388,0.9395971778050316,0.9056603773584906
reimburse,0.0,1,0.0,0.0,1.0
reincarnation,0.516317242056064,3,0.8746245777892833,0.5903301315418287,0.5714285714285714
reindeer,0.4102212359187895,3,0.527306572578395,0.7779558557613119,0.797979797979798
reinforcement,0.7180625878397406,5,0.8863366400420918,0.8101465689217588,0.344
reject,0.6549828777174523,9,0.834301296621549,0.7850675533764176,0.3513513513513513
rejection,0.5081966719656377,3,0.6438766801924092,0.7892764058697912,0.7184466019417476
rejoice,0.4092265738721278,3,0.5885697305805366,0.6952898740961186,0.7469135802469136
relate,0.5690124168898454,5,0.7769506006211083,0.732366274554607,0.582089552238806
relation,0.3842147505054057,4,0.5406022774701521,0.7107161151880628,0.7784431137724551
relationship,0.0,1,0.0,0.0,1.0
relative,0.2498989487201384,3,0.3116287612309274,0.8019123386847944,0.9166666666666666
relativity,0.4541684508667141,3,0.6648483480083215,0.6831158597705196,0.7286821705426356
relaxation,0.2714412798109941,3,0.4743715138325621,0.572212436657409,0.8495575221238938
relaxed,0.2685658293043981,3,0.3335688572498687,0.8051286067848404,0.9083333333333332
relaxing,0.7170674540229903,12,0.9217655942349464,0.777928204857925,0.2336448598130841
relay,0.4918514441267863,4,0.6527194103125186,0.7535419298949458,0.7053571428571429
release,0.4663730824407097,6,0.5939442846776757,0.7852135199748629,0.7019230769230769
relentless,0.5332287210277248,6,0.6531016568708352,0.8164559305859824,0.654320987654321
reliable,0.3226371465048537,4,0.5152021102682082,0.6262341323425338,0.7832167832167832
religion,0.1566804734252208,2,0.1773894531859973,0.883256984060588,0.9733333333333334
religious,0.0,1,0.0,0.0,1.0
relinquish,0.4968069833683355,3,0.7588703586260003,0.6546664759285724,0.6065573770491803
relish,0.5636447377650391,5,0.8269215685771906,0.6816181354839393,0.4318181818181818
relocate,0.4292242508849507,4,0.5370975482637411,0.7991551111571648,0.7803030303030303
reluctant,0.5204653878191475,4,0.7870314563871443,0.6613018877394505,0.4358974358974359
rely,0.5477692441193606,3,0.8053450348434181,0.6801671586959773,0.6394557823129252
remaining,0.4952112128927199,5,0.7877980845661621,0.6286016970521465,0.5263157894736842
remark,0.2710339096641531,3,0.3083096622923571,0.8790963852671702,0.918032786885246
remarkable,0.2900556434005575,4,0.3786491270449714,0.7660274979746837,0.8688524590163934
remedy,0.5694217470649655,3,0.6845818585230358,0.8317803634082203,0.6557377049180327
remember,0.2984860706765942,3,0.3758413190974282,0.7941810958768443,0.8931297709923665
remind,0.5240041860471933,4,0.6158443138962507,0.8508711929675633,0.7280701754385965
reminder,0.6087114616831938,6,0.7620735748851422,0.7987568152785475,0.5177304964539007
remorse,0.5452931160770427,2,0.9933772353394664,0.5489285406169992,0.5478723404255319
remote,0.6610310553780587,6,0.7748149576728989,0.8531469983019146,0.3865030674846625
removal,0.6893949427300602,3,0.8026801376488442,0.8588663284348717,0.5393258426966292
remove,0.5042431157420247,4,0.7270395066032952,0.6935566928100401,0.6354166666666666
remover,0.6607558036469444,5,0.8562549913652218,0.7716811117134962,0.4462809917355372
renegade,0.643599784602347,5,0.8062620096461159,0.7982514082299815,0.4615384615384615
renew,0.6482270491156454,4,0.7675488111662422,0.8445417928935427,0.5918367346938775
renewal,0.4807490851887823,5,0.5769442695659031,0.8332678051391365,0.7222222222222222
renounce,0.772166262060097,4,0.897302429271847,0.8605418160816783,0.4
rent,0.5949450550627784,3,0.7542643318624918,0.7887752740391302,0.5111111111111111
rental,0.6154986971081681,6,0.7795937001514242,0.7895121484288763,0.4431137724550898
repair,0.1532199578221511,2,0.205592508185083,0.7452604142764581,0.967741935483871
repeat,0.4199350785910797,3,0.5690209365941856,0.7379958303547783,0.8
repel,0.7353504187832064,8,0.85092703117558,0.8641756482542325,0.2962962962962963
repent,0.5534954054186463,4,0.8429013222713765,0.6566550446582946,0.4203821656050955
repetition,0.3785762969872053,4,0.5425381205284713,0.6977874598349785,0.782608695652174
repetitive,0.5306825282051026,5,0.6800626037255249,0.7803436408617574,0.4527027027027027
replace,0.5899101714969441,2,0.983230753584434,0.5999712370126613,0.5760869565217391
replacement,0.725024018343606,7,0.905610798908808,0.8005911802478555,0.3285714285714285
replica,0.4935989112176679,5,0.5706477768348381,0.864979995112694,0.7133333333333334
replicate,0.3619499851785318,3,0.5173042742544725,0.6996848918369486,0.8109756097560976
reply,0.2375757422807028,2,0.3576467062456331,0.6642749342630179,0.9322033898305084
report,0.6954482078682154,5,0.8891521772282732,0.7821475622273284,0.3333333333333333
reporter,0.281973761360968,2,0.3729575239039254,0.7560479231238273,0.9281045751633988
representation,0.5113189921196759,5,0.6481616144519531,0.7888757691274527,0.6021505376344086
representative,0.4101106738592068,5,0.5037786030904546,0.8140692584864913,0.7830188679245284
repression,0.7304701298748182,9,0.8445711372466984,0.8649006550900502,0.3125
reprimand,0.4447765135439195,4,0.561793691594063,0.7917079173350758,0.7738095238095238
reproduce,0.538128577174086,5,0.7721487398285284,0.6969234674832062,0.4682539682539682
reproduction,0.272866811819056,2,0.3533593350214213,0.7722077352293928,0.9333333333333332
reptile,0.1924769181213655,2,0.2258111744194845,0.8523799524810289,0.9635416666666666
republic,0.6172439097211115,4,0.8144421165067597,0.7578732695805873,0.4275862068965517
repugnant,0.0,1,0.0,0.0,1.0
repulsive,0.0,1,0.0,0.0,1.0
reputation,0.635345053251081,7,0.806025020795354,0.7882448272190699,0.3939393939393939
request,0.3474185940411424,2,0.6626797839977328,0.524263154589202,0.8278145695364238
require,0.1822130041199852,2,0.2552421131901918,0.7138829946303202,0.9571428571428572
requirement,0.2100623341377996,2,0.2801781466227599,0.7497456053224372,0.9514563106796116
research,0.3720353376128856,2,0.5159469300074475,0.7210728778006594,0.8846153846153846
researcher,0.1199387384405561,2,0.1871762568732081,0.640779661075292,0.9714285714285714
resemble,0.3347134074399698,3,0.5574367636832257,0.6004509017818876,0.784
resentment,0.3377109652117392,3,0.8556931282350914,0.3946636405837271,0.5855855855855856
reservation,0.7253130248340207,5,0.8444965832161805,0.8588702894116385,0.4031007751937984
reserve,0.5905964732431677,5,0.6911275877887706,0.8545404404022601,0.6111111111111112
reset,0.569903063112303,5,0.7247538456262678,0.7863401712892513,0.5909090909090909
reside,0.0973435268259499,2,0.2342165085869521,0.415613431406828,0.9617486338797814
residence,0.0,1,0.0,0.0,1.0
resign,0.3429734860380614,4,0.602262854969277,0.5694747454673381,0.73125
resilient,0.3324175938236032,4,0.573981929836681,0.5791429599851485,0.7258064516129032
resistant,0.7215780164354201,4,0.8193699823319708,0.8806498065523104,0.5833333333333334
resolution,0.5828602804097657,5,0.743849347216624,0.7835730213258155,0.5288461538461539
resolve,0.6363415766191739,4,0.7912237787887085,0.8042498136157571,0.5905511811023622
resort,0.6389197842626493,3,0.8797192738501713,0.7262768967949955,0.5705521472392638
resourceful,0.5162013779082006,3,0.7853574958700169,0.6572820411376531,0.6379310344827587
respect,0.5219099165407942,6,0.7437487941252722,0.7017287566222086,0.417391304347826
respectful,0.5628608164916867,4,0.7137911037665132,0.7885511790797032,0.6458333333333334
respiration,0.3168835652898368,5,0.3669629775417593,0.8635300689257579,0.8579881656804734
respond,0.3974332544666948,2,0.743169752613293,0.5347812569997026,0.7891156462585034
response,0.4699804253762528,3,0.5930068985343361,0.7925378718828516,0.7795275590551181
responsibility,0.7019115700690735,5,0.9419889331062624,0.7451378093737044,0.2857142857142857
responsible,0.598203106822355,6,0.8027745057453523,0.7451695370755966,0.4380952380952381
responsive,0.624190822534285,6,0.7852669264325917,0.7948772595962201,0.5161290322580645
rest,0.4159789741550113,3,0.5343494927541,0.7784773445016423,0.8238993710691824
restaurant,0.2341421039818209,3,0.2763007722236312,0.8474174795006072,0.9294871794871796
restless,0.3984277718692213,3,0.7491646658504211,0.5318293694710526,0.6354166666666666
restore,0.5111702384693422,5,0.666986601752405,0.7663875662964155,0.6363636363636364
restrain,0.6592816126415076,7,0.9407405149567558,0.7008113312434658,0.2685185185185185
restraint,0.6306242703292657,6,0.9215571977965537,0.6843029079877956,0.3416666666666667
restrict,0.525857292872969,5,0.7453676690617556,0.7055005398005805,0.5360824742268041
restriction,0.6472976402793026,6,0.9171860651280742,0.7057429946767836,0.3431372549019608
result,0.5142485921400637,4,0.7225181016409059,0.7117449251059,0.5416666666666666
resume,0.4901164634951604,2,0.6193821946787638,0.7912989228716114,0.8461538461538461
retail,0.2263834670649495,3,0.275894358119489,0.8205440249231324,0.9294117647058824
retain,0.535324023345772,5,0.6248604166254345,0.8567097692582213,0.6987179487179487
retainer,0.6200014315222524,4,0.7141968636633022,0.8681099890891473,0.577639751552795
retaliation,0.5253355206087988,4,0.6880284240583618,0.7635375258337255,0.5344827586206896
retarded,0.4773079320114209,5,0.5691648132499979,0.8386111033216137,0.7185185185185186
retina,0.1326519235477525,2,0.2307099556914764,0.5749726887605371,0.9625
retire,0.6843161349589209,5,0.8514898453745813,0.8036691672557544,0.4331210191082802
retirement,0.5367645044263079,7,0.6651355214442332,0.8070002084098763,0.6
retreat,0.6765615155843451,5,0.8674147501750481,0.7799746493218059,0.4166666666666667
retribution,0.465211627188784,5,0.6450866547865881,0.7211614497631926,0.6147540983606558
reunion,0.0,1,0.0,0.0,1.0
revelation,0.6344560298545584,6,0.913171362917764,0.6947830994473428,0.3247863247863248
revenue,0.0,1,0.0,0.0,1.0
reverend,0.2144690154658638,3,0.2676683400834426,0.8012490957989485,0.9316770186335404
reverse,0.4873472604210201,3,0.7728891107906386,0.6305526285943929,0.5987261146496815
reviewer,0.472556436550305,3,0.8915218660456947,0.5300559128698749,0.5514018691588785
revise,0.4882489842347686,4,0.7217235756568834,0.676504136352182,0.5428571428571428
revival,0.6411633478257055,5,0.7536851797509153,0.8507044652750143,0.5892857142857143
revolt,0.5603105223455422,4,0.7549197447048033,0.7422120381347832,0.5833333333333334
revolting,0.4540700489293645,2,0.5159469300074475,0.880071229269278,0.8846153846153846
revolutionary,0.6510534330065717,7,0.8270279340595509,0.7872206079071714,0.3859649122807017
revolve,0.6752833158512136,4,0.8346200506212181,0.8090906938415771,0.5421052631578948
revolver,0.2626942124516003,2,0.3152653395578441,0.8332479961800616,0.9430379746835444
reward,0.6206432954708427,5,0.8446305995417126,0.7348103369776054,0.3941605839416058
rewarding,0.6168994226427841,3,0.8853584461205364,0.696779282273653,0.5564516129032258
rhino,0.1869984887812851,3,0.2524536814719356,0.7407239525721597,0.93717277486911
rhinoceros,0.4574289291268411,3,0.9944106366803864,0.4600000364576384,0.3617021276595745
rhyme,0.7056996276726084,5,0.8427824287325789,0.8373449702005262,0.4099378881987577
rhythm,0.1476106188938796,2,0.1800148658138677,0.8199912725347165,0.9728260869565216
rhythmic,0.2538954055466508,2,0.3018749587961891,0.8410614996325956,0.9463087248322148
rib,0.6581773169666872,6,0.7698393227334499,0.8549541411183219,0.4972972972972973
ribbon,0.7613456239846423,4,0.9906918461529528,0.7684989302587822,0.296551724137931
rice,0.61468423400822,5,0.8648873842816669,0.7107101400475931,0.4285714285714285
rich,0.4040157726197451,2,0.4815485438118002,0.8389928239044648,0.896
riches,0.0,1,0.0,0.0,1.0
riddle,0.6884006637122182,4,0.8313980007974404,0.8280037515749792,0.4244604316546763
ride,0.4152413926826184,2,0.9843432030984678,0.4218461522114864,0.5735294117647058
rider,0.4264125721652725,5,0.5091051951300676,0.8375726200482624,0.7549668874172185
ridicule,0.4080668976689121,5,0.6457848313866348,0.6318929739998806,0.6462585034013606
ridiculous,0.0,1,0.0,0.0,1.0
rifle,0.2583677495741842,3,0.3834434917187561,0.6738091926298464,0.8843537414965986
rift,0.6600674977179508,7,0.8786886009378345,0.7511961541477301,0.3012048192771084
righteous,0.6889659569381468,4,0.8726485450749158,0.789511379840781,0.5052631578947369
righteousness,0.5303630112670218,5,0.6673046500877909,0.7947839284459459,0.5543478260869565
rigid,0.2673824130345884,3,0.4060700897698934,0.6584636981908844,0.8814814814814815
rinse,0.524178269857386,3,0.7391997735613509,0.7091158420300586,0.644808743169399
riot,0.6782275919628773,6,0.8203829129707456,0.8267207681189996,0.4157303370786517
rip,0.4533954516796403,4,0.5900299811076504,0.768427819258423,0.7318840579710145
ripe,0.5124166835966397,3,0.565381374107677,0.9063204185057748,0.8076923076923077
risky,0.6591864911679765,3,0.8436551984676582,0.7813458535729588,0.6171875
ritual,0.5507730474690231,6,0.8730615455705931,0.6308524871623604,0.2983870967741935
rival,0.4542746965407069,4,0.6343685675008898,0.7161053050442474,0.6626506024096386
rivalry,0.6696810940472603,4,0.8281742466478766,0.8086234228580106,0.4571428571428571
river,0.1455822962774808,2,0.1729043043833542,0.8419819089911351,0.9741935483870968
roach,0.6634793757077568,5,0.7511268495797132,0.8833120212371601,0.5192307692307693
road,0.252901553245987,4,0.3266435611356201,0.7742431914676075,0.8944099378881988
roam,0.5198767797518916,6,0.7257908612260022,0.7162900602988007,0.5655172413793104
roar,0.7448149453608307,2,0.9103480624345154,0.8181650251102808,0.6744186046511628
roast,0.4629157367674652,4,0.5932980407214598,0.7802414722363694,0.7
roasted,0.2624452337199564,2,0.4101571128100162,0.63986512856482,0.9177215189873418
rob,0.3659388694757251,2,0.4574321808988396,0.7999849699176542,0.9036144578313252
robber,0.2642465299021106,3,0.3437132805863848,0.7687993011247584,0.9019607843137256
robbery,0.5971819337496576,3,0.7963130601918934,0.7499336173209946,0.65625
robe,0.6796500136284178,4,0.8534285997129682,0.7963759520796503,0.4842105263157895
robot,0.3610641067623922,3,0.5708575346805264,0.6324942473860093,0.7692307692307693
robust,0.6468921859802108,4,0.8515636685144194,0.759652166829446,0.5076923076923077
rock,0.3842200624010636,2,0.4897790136869376,0.7844763692685568,0.8933333333333333
rocker,0.7471947547853057,3,0.9163896903369322,0.8153679189806053,0.4558823529411764
rocket,0.5466352431397102,2,0.7219280948873623,0.7571879346585038,0.8
rod,0.5952897958121683,5,0.709059337306222,0.8395486308292985,0.580952380952381
rodent,0.1652939486973337,3,0.2520040408858818,0.6559178500323568,0.9375
rogue,0.6050879789920235,4,0.9554481026570352,0.6333028212723597,0.3469387755102041
role,0.5889206446926472,2,0.7016443140299524,0.8393435718307649,0.8099173553719008
romance,0.3504709414639358,2,0.4021791902022728,0.871429825316594,0.92
romantic,0.6113833759709603,8,0.7902655373907393,0.7736429681466263,0.4256756756756756
roof,0.4926583980291782,3,0.6466472415106977,0.7618657691606777,0.7364864864864865
rookie,0.476328228501684,4,0.5465020350739792,0.8715946106901581,0.7638888888888888
roost,0.4012775141570309,4,0.5204630606075461,0.7710009499782987,0.7922077922077922
root,0.455300857854411,4,0.4938351449247891,0.9219693303192368,0.811965811965812
rope,0.1201957741145989,2,0.2108423003185321,0.5700742874319429,0.9666666666666668
ropes,0.5079603178453748,7,0.6101547119045506,0.8325106861173227,0.625
rose,0.0,1,0.0,0.0,1.0
rotate,0.2361482313247754,2,0.4566836315394428,0.5170937056113425,0.903846153846154
rotation,0.4035031455553949,4,0.4938210036278289,0.8171040571200521,0.7867647058823529
rotten,0.6160761175542058,6,0.7900879511673131,0.7797563760388776,0.4198473282442748
rouge,0.2447370497007836,4,0.3048728367014416,0.8027512465482509,0.9025974025974026
rough,0.3008732136076528,3,0.4073064328816471,0.7386900606479716,0.8802816901408451
round,0.0,1,0.0,0.0,1.0
roundabout,0.5331160166959462,5,0.6709778820556398,0.7945359019326637,0.582089552238806
route,0.3465378369413605,2,0.758217907976936,0.4570425378978278,0.7810650887573964
routine,0.4348011231335452,5,0.5544245321957764,0.7842386075730318,0.7446808510638298
row,0.2780833015487018,3,0.3551500691104355,0.7830022453472494,0.8972972972972973
rowdy,0.4539966555039483,4,0.6505131146611414,0.697905461507013,0.7053571428571429
royal,0.0,1,0.0,0.0,1.0
royalty,0.3609318504622948,2,0.4410280927748356,0.8183874369349222,0.9086294416243654
rub,0.594587052590983,5,0.84557268826789,0.7031767473580095,0.4625
rubbish,0.2489728680218292,2,0.2786698035638991,0.8934332490916608,0.9518072289156626
ruby,0.139740451429075,2,0.1686609314966702,0.8285288726265208,0.975
rude,0.4304486096042507,4,0.6557592938831189,0.6564125184643939,0.6979166666666666
rudeness,0.0,1,0.0,0.0,1.0
